cpu,memory,disk,network
88.78538259562801,1112.2812073539044,194.6013936395592,321.8105813808577
67.0574075928405,2465.083305625637,17.81353074472096,333.4012762415537
65.88620471995219,16167.34597696974,14.632089657324046,151.5893313789514
24.410763715794545,5515.1200556522845,119.50533884193445,78.96424806166509
64.29969232093916,2342.0589058613914,144.82541278655268,86.75074878335418
40.44779650887426,2210.165297363621,192.2163397157698,323.3015340924708
63.61096793373429,11931.268606857791,81.58421037897345,437.70791002589175
14.593372727719164,14075.713835526076,6.032990388936989,210.6531763893204
64.20607741427324,4590.346897798434,120.976371549835,93.06487856143656
94.94723531936,843.8757797848494,58.6495080991556,380.7352241639888
9.339083497450044,4052.884772764688,87.15647711788505,417.91984246552977
92.94567657991855,1409.0170443261325,98.20542696773713,441.4853971292736
41.62171646505836,2153.0844341920188,13.838009536868732,307.3474001677293
83.36781053035332,7360.89687822178,97.71037512825646,431.7569941001615
75.4146935652446,4161.264382315832,85.83761369405863,17.553329639719763
56.0314634888001,8701.092983955521,142.79630879203205,62.54554286706652
71.46042883261939,4535.452851698125,129.4875163312566,55.36227285552839
84.06640051712131,15440.208043105986,37.857927911961646,359.1762952848192
41.37262894859297,14891.14265892567,42.021644723869,44.09507393635372
34.43298454069148,9508.346498726116,50.95022957610028,253.2185425084905
65.08340470072262,6137.417600823794,36.61113761913829,241.6263803317817
77.70613477471328,6561.563311655323,131.78542673402495,162.24472654353806
73.60566212989542,7048.919438069455,198.89160566085383,436.4985332716289
76.80322839727711,12060.139000925832,130.76955976267138,93.51226892119804
44.20249833316397,7680.414136874995,121.72962769206696,182.7067643556275
78.60507945575195,14110.017710941604,82.57565873686342,389.3440350112353
15.81881498335476,15496.672442286746,63.20347151309238,24.90693405270928
54.00401881647646,5844.137346430438,182.30367762438937,339.74569612072065
5.518279444830942,9411.342808394797,193.83137295428844,410.0348859171696
34.21272469102433,2020.7373526064623,99.85845894195784,466.8112410307019
37.98153813842581,3693.84472614765,58.74989860580494,439.3853538408276
40.655542244832986,7074.528649223661,154.25431932628376,166.49821724850574
67.5920486020876,3784.849506793034,27.35890138250881,297.3184292482468
39.97022911433112,14424.768109798526,153.35205929109264,47.87381164372827
45.38242603602776,3024.3194561700047,163.9707264879564,136.35630173852422
26.378971778689472,7744.248559690675,25.855884980806305,56.16896558627862
38.59266124664061,10125.658344579146,195.3954322905162,164.44177217544228
25.454266453683637,11493.263950328925,197.1169457873072,438.8417345947772
11.587633139159928,6592.077036299115,187.4071763861429,180.1117514404034
59.31037340432401,14306.34041879889,99.7109270718466,285.33007047069896
65.13915186995146,9532.361565908834,49.96875431308886,222.356615576321
60.7541311408653,7487.867491263541,116.81984689550067,234.8690969063803
46.71446394205151,1579.2433436739252,84.56683385581572,485.0903053999135
39.18072021613068,7887.551243161659,41.98378029872222,155.1156894492904
82.70002846146427,13538.719265427271,85.31160551395166,317.3889900663539
51.71736066225962,10265.995041208718,133.11407729984052,215.83070809392905
48.126368986675786,13720.082465588566,15.11174884641222,39.96162871336624
7.307785922579212,8352.953235752178,67.35018228775729,249.7721074958756
35.71230448635407,2392.2241832596155,4.541183112552213,408.53823123210304
39.21760569072713,728.4916331071043,150.14960558687346,58.3889546540273
40.894050280721046,5324.70064551748,128.49756225572347,44.10000522419139
57.21551323045991,11590.504763612962,13.471754805691209,85.27944499270066
53.02422920541906,13055.005195362564,192.9827743607916,384.55605458076
59.711458351410016,5206.188991093869,5.501689868293035,364.7577382309216
73.83949353879154,8379.019032258897,118.40216864874164,286.8587067639942
78.16871648444841,7195.999251177744,155.49712489801212,239.43093800538983
69.6310768603845,7027.817633225863,157.79136629589988,445.2796492042848
90.99713263594413,4183.966775912789,7.822741983047553,385.6819336784064
6.640932440872547,2676.4821790275632,181.3766113954474,407.85170313788456
22.620018711519148,3633.840796245815,183.7718827134973,408.49852766182056
5.680658748032791,1390.2356490566292,112.71668425772016,324.93140582532345
63.27272427391427,3656.731134223815,96.93455657854209,234.4271659148135
85.82274940549883,658.0366471100227,9.928625149457362,433.6920987669687
26.913406691866932,10467.845334894248,112.82887435946384,463.7436346255929
88.4331090316676,5533.510466057302,82.46643727227593,21.664961196588077
10.424065126060476,15957.752859767894,154.78847507432258,35.26188790046314
89.09924241249628,3586.6770299213995,81.37282981033148,479.7842154851343
36.6460418515671,6000.991067953874,137.03258583161724,145.80870078365544
14.127874560429486,6191.654869958416,21.18022110126863,437.9510254282152
48.72845832676931,646.1421455033737,27.457501882427422,200.5096082910873
28.109891094845715,13831.908630642292,28.80232793918251,68.35902822858424
30.638561176573056,1019.816071410722,10.05957446014896,49.41716810257379
32.65609684336579,15434.53433682252,108.72444299469096,86.68887054942367
77.27233080493971,14671.004100557948,158.99957748268355,132.4476654850087
53.52451490077291,9011.803852116414,122.47182953503956,249.37399342610485
33.01769292404033,9139.948964992029,115.4160222250184,353.73397127723393
59.93004049798265,10888.763193160114,136.44416175214457,493.335302477797
69.45356068008742,6655.257789430526,68.58941929133094,226.3383042116938
29.53616006601804,10784.712082090762,73.02886025799755,263.91062174812384
42.21941913728163,1222.5638652636635,63.53974954596359,265.6896936777953
15.96974840032528,1369.84394129486,142.70967763786155,274.32283418908867
21.303441458121227,7769.161220201408,33.16642679848408,263.6929219811865
66.30060685684845,9235.605163154987,3.592030782271952,14.299629980339734
21.329451292606425,14603.44158741012,119.643092897776,10.845162833821949
52.26470453003542,2173.1735813861296,188.5338915821069,57.85649588180023
68.81416355501895,13569.067900421413,122.27217548226464,59.76273568029762
14.618923078526946,3845.8713374997287,156.80140893523813,355.39948538785006
56.05809976660132,6766.895669151226,134.88535118374,110.40885593283988
28.090650533122737,5537.113845580698,99.98989405108024,448.4099113302503
91.66341877138218,6863.264490919612,143.96008795498534,465.0171014927395
48.51910820479323,2900.664545408078,164.99672064718914,488.1877355689904
77.53932947976423,8504.664220933224,45.7215971901679,470.1498393946399
54.52038879406356,13235.67118580346,67.88996561614596,143.22527774007708
8.907127956933724,7520.027812733852,45.52142076815349,259.7906539047211
61.98362380346201,8299.018676656216,90.98241816249777,95.9729353965011
90.62630079859912,13983.63911358502,177.12784563241684,405.04273103449225
59.145063813169806,11718.554395534826,69.69621306623114,445.3315355206071
78.72699734841112,8296.492372026023,75.51891093698012,427.1315312557823
84.5785817013567,4602.145328058659,172.21307969971443,222.3498048614491
25.527179475403923,14557.55732592331,103.55949181819037,381.75020349652266
24.0840355917404,9670.467815632544,107.55435092983944,57.81379309237202
59.988288996589255,4022.054867676925,172.29943946311036,29.71993760343284
41.99256228260342,4783.4687138705,98.61482066806916,379.0858430112928
80.58751725800484,13259.328387596095,136.62994939124965,218.424084421055
86.002081105821,1212.678361452093,18.043288508938083,497.8191397223889
36.80792413724463,16258.487192521432,36.547710912250174,57.65456576921088
26.318350307703387,2580.941860433175,81.47086394253287,429.25756395226455
75.24729637194757,13147.19963510019,99.4729744961551,245.19170210920595
29.732543199332248,6777.87382780015,193.18100654600968,415.3035957968997
79.03528866623105,8324.455261138675,194.15967497651025,410.392368263371
43.13644282838865,14489.68596551778,170.38822040827358,458.8360806674179
65.07949093623233,7065.726401159993,63.80416822182933,155.94650553019036
13.598178245120137,9043.100858301575,192.84162987565549,475.4016831963815
61.14733922089157,1294.4842417583454,138.1788320705663,84.31681057523394
45.65909108635062,549.2591052242165,79.19508543566268,50.16470102081036
57.79476168579267,4397.463584283394,140.63330847996852,221.4916035124511
20.12127869703771,11314.214850806677,4.2880232275187895,415.87825463450287
71.31863704497638,2436.7163873962177,30.0847817725685,241.97635401038835
82.65173697889057,2317.6298101458087,166.10745659971718,416.3504719899519
24.506582008169808,7034.766770745857,129.46915373776105,367.5465348392096
13.614309996814557,10794.46947678977,73.47474555708492,112.61990920807744
7.127472744170276,11814.006660959152,100.63266140432104,474.95199620073726
62.77743503989394,3344.3690992894044,181.1232877795076,39.78277262840767
59.638463247990266,1775.2230750890578,126.68404378633822,450.1570566964595
54.2027671442663,15437.981722783676,80.23170750293171,159.17729000528325
25.875238650437787,4649.296824025679,24.945004822109468,255.07256075055565
40.18153963149632,14056.315610045664,59.45561352348664,216.9524176233599
58.50287016675557,14217.336301745852,195.68970632652008,94.19893288928893
49.709017297325246,12773.478576455103,88.03524950750372,185.49196453682964
93.90069681933986,3191.727004789592,94.89605330512732,104.53787378346968
17.27957773010598,13555.632761282668,100.22100844700606,109.90437297565668
67.56300986428344,12721.544876282464,176.936700566694,101.65784965292636
41.38868912938629,9983.18729896588,121.18172859267666,249.6185163698312
43.53796534330533,5864.070702201618,139.0417302539325,400.9863700805447
69.58379890923587,4678.536566918588,78.4932949672717,288.7953165430081
67.31925361919326,2446.625574139457,6.788436099205896,447.6712283899125
94.21303943319695,8602.864165850631,186.263609934326,321.90679940259486
16.55548605087127,9801.260616092284,189.87640850236488,347.7766566599762
14.369868444574973,6215.428457466574,189.88145761626217,337.1275425662316
70.1904935415867,8056.899122230746,188.7937302426966,230.2350046600332
57.05482253057682,6281.701467365001,163.23314627284265,347.7760228780406
29.674459990382527,10686.04814179417,137.23461397314904,44.15679576979097
12.147743209008794,14816.786146147051,169.05747373518983,431.32722123867495
12.709242463678748,3113.742399209109,120.5087015612062,391.1279502875195
85.47717871977065,6565.720630782375,27.7395531645127,130.16267953352263
22.268059224686866,2747.866481908071,78.85241484324278,386.3359025845004
34.10344059039687,10431.10752391311,194.28768748261456,16.19487468600906
25.39907620042892,12080.632726602991,70.87642490553561,116.4508205156314
36.94966752487436,15303.31889178682,173.69775483254253,41.917246948739006
11.248145847148404,4938.255213614035,19.54908268419905,392.3111891427684
51.715381181744334,15593.752259496108,67.50258463271845,380.3783340774097
11.085130723299342,1516.1051271377503,70.83971162074855,408.681651662897
77.03208570401254,10083.036039322744,11.268906078687053,12.196029729509128
26.034087371938973,1418.8105214173331,24.69977170716424,255.60403607241992
53.601072314405954,14697.983908157588,39.439877013232426,355.3697367834949
84.20711788053124,8921.129353815899,167.72530257121247,86.14655308211758
63.57896321424747,11135.8970233071,13.616995998021473,328.3974564811861
52.966200789620174,13710.741352050703,60.441479367533056,51.213948661746
34.190037780383804,2897.7302000655523,3.0248255152642347,98.84966949111346
34.97017217523781,1124.5252710820605,139.42992133520193,243.1404393473545
65.25382596783712,14461.601547928787,124.44031491863258,330.24692481374
94.47254250990508,5510.620186228176,129.35147014857523,81.47587220740908
64.56552708644408,2559.153226619967,75.50217415820913,100.75943210715955
55.20050756330224,7947.416755046237,42.44529643224624,110.17871986217487
70.75854592153215,10008.31403344721,144.34372244392063,126.96339430249944
46.86850510553463,1003.5654175220808,162.41245667539835,121.01138577788272
10.412810834070669,4875.143887856497,28.581698121542157,203.623063163842
55.60671342901188,1032.5996045228935,97.87905615954683,330.3569289099942
91.1862756054842,7183.56329731096,50.49442071379364,224.63557373589012
20.777264812189365,14719.027661339427,34.45326538002061,390.2272152874452
67.10044017385991,16108.65907522593,147.13073738550483,362.4415679148212
23.08403197931508,10623.218769209576,108.08129015909456,71.99818788404708
53.22449160257732,3077.5134757490414,44.020881143354885,33.93239542716452
13.700880468204764,14889.64151806898,62.69000223109747,440.191366359807
45.53338426323666,8705.88544983136,193.36408059422072,49.117222615807975
73.05469960057215,2952.309081697516,169.8872333770028,82.6861985526594
36.28143718150839,15141.64569753677,176.10940183175254,20.84530502347785
64.84205520384963,12534.548773077093,92.5424073190609,317.8848189963404
76.59049647107562,12125.626088661862,125.13764552025414,295.3615759475908
88.44600375315073,11768.11613062479,75.97678030067792,493.5827965532753
26.117787366990814,3691.793640442733,16.464683162089216,444.5968741954143
40.938432422837735,3861.0982107818536,80.81279282069973,211.31315696564576
18.71744119973757,11436.586471037392,119.2021698882218,192.0770620471421
94.32351519425376,3999.4394897522193,58.14170988285815,155.45749679719268
88.43008711318657,7474.597171657992,169.74216437075577,84.67939081856187
53.59614172525036,12923.932975827038,31.068931675745127,77.66099173498444
80.78299649387792,12954.894367248931,74.05868879794706,74.81901692470666
51.8862179544838,7706.170853530444,25.855877159516385,65.9162310215215
61.12271192024837,13085.63870030469,81.56159466305984,127.8509007787131
13.021198890441497,13822.605149255556,8.89259968987982,160.26762885342706
72.97433784471271,10904.60072438378,55.23732961726744,481.1736958090688
16.494213527171134,4137.575127839245,80.74631576762306,293.451892990924
79.34608672272755,4861.11497827941,96.15490729206162,493.9219295115077
75.38252789033473,5509.158818647447,109.19557533655323,192.5088044345799
68.78702279686789,2365.9147979532863,55.72323482819386,234.2370499688261
8.254434247228591,4847.589494511769,105.0852255883596,169.0435429909868
32.28155203507957,3837.4891282885096,102.29191969084992,99.6149489393108
28.680131291975854,7738.977916962133,63.91943212436548,80.15070681101379
37.41227667243672,14930.72075982859,166.20986580063916,473.0888069258376
12.88784720874547,2170.3115875188228,109.58258419211946,493.5372340813903
89.32620407279565,11944.092488893062,67.12167403056245,32.005653289278456
54.842201664113865,11420.555846045165,189.5203639040745,83.66947861856559
32.49718795922212,2031.8106411848128,169.17737020116104,217.5268052275011
40.72833653668551,15155.069210664858,196.5349744988084,101.3034034087596
45.24822864543521,9534.79079263304,138.75454105443873,188.3013928771728
59.053490002455554,6285.05147146558,76.26635819570333,73.25721143122036
51.4111484926848,12519.780397237508,56.89127266912345,233.6907607936772
87.74527758929756,4596.904555750736,133.00025089122173,143.13036192293706
49.72671346152472,11519.388133599195,196.18249991656543,182.4334773217438
94.29422133409814,1142.296286586708,125.71630094066592,56.21319921674632
81.62824619705862,13835.084372934363,176.44137325697778,219.78274484796944
23.765946292160223,7625.367683922367,66.49158277850596,491.7962293711692
88.75356931795247,10617.589936689252,81.98380271237687,171.12819297178325
15.472975809692848,4023.4866759716833,181.3487726782813,439.4503446727932
78.57047376420724,11258.513967314886,151.61647368960595,423.16757939560574
39.256096412892205,12768.997658978084,196.30065375321325,476.5086249656332
84.01768884005625,8022.839702229176,155.17807773671615,397.1536610108763
83.12510210967054,10316.5617387088,90.25462573642812,333.2024452588193
77.5332860105859,7754.80506290911,106.68253594465024,429.7263776714542
76.10273926763553,14703.018212860525,180.2025830001642,47.06589352210132
32.42112251882367,8414.179633123273,110.77770048351154,236.78702202741584
12.282735474612696,13873.187829705414,51.8240774587246,494.7355569213788
41.26821608886453,13231.059868865386,87.68834274121994,387.1040741344188
20.61720634878578,7027.532524441115,103.74688178097446,481.4169352382393
67.54559800122155,4163.901054761844,20.247246876674783,392.0208345054048
36.1489753884007,6957.335607988685,149.00877217632515,438.69216404665065
92.80491807739234,13625.722188304297,22.76143273763963,356.1995198285636
62.68748696107989,4124.983608525396,81.57862496039233,382.6459821644475
79.02325072709249,8835.853681454197,161.1198658665405,266.3572248213553
16.927220546766357,13306.367583632984,94.04650196104608,462.8764733989252
82.58130340453603,6122.394485237628,168.56108842398308,414.2690662054472
88.0481471462055,10705.151358506811,69.03438308916688,423.5036331761598
48.83557269370423,4410.664343302784,191.56962250568864,339.7744594718956
59.56276439758797,2246.483356883434,42.68421792924188,159.244174072752
73.83288208126959,13120.466420673816,8.61456485287096,27.45859974116827
20.73547645343713,2082.8299907429946,174.61288205509328,468.4710134106769
50.23094688170982,4819.365502703166,150.68834047413122,297.19897091469346
40.87967249950818,14084.29674594337,47.16478357640719,156.0900558625887
18.17365929460242,6011.160524512606,196.9635798201981,83.07620284529352
38.07809800623783,15956.175787488764,100.95374572443704,416.46635109536976
11.135507844694422,16062.343361530702,190.26202258868847,419.8948952793136
7.323071625453829,4770.076996638852,101.50072550601286,409.1089043839604
17.16496602393405,1162.4063435502612,94.90304276748692,326.09051906372525
91.68036004302564,11702.764446907777,90.37856889174854,189.3475399200192
54.45765823055153,7670.057770034511,67.6401799504571,158.99443954232592
91.9239945037898,2111.149139326395,107.20659793813378,14.191837357903392
43.92480904971188,11741.802182819496,91.058377727765,418.46770375723776
33.06345197767336,1006.8081574244136,8.312628448087274,52.84202177188481
50.55276765562197,14323.761871492869,52.826611451277,319.0699490399761
44.55605197696191,2712.6929420863567,43.41143722100612,256.9967239516433
14.509821583556953,2532.69413946802,173.61968486189224,268.0777858739121
62.67436832211856,3300.2707133573736,120.17512546814145,464.0892942008089
24.443436425863965,15753.34764198608,152.97293698949576,25.491355522908638
60.76291594080466,11513.984085949043,191.4083815121068,388.9621900680984
63.51809831583381,13231.36901087884,129.16381523275558,35.505675199980494
18.68223678157833,6823.262493550256,196.5393882895441,28.695266908334823
10.521466439960134,5849.955610958655,63.04104627877379,220.6106720892772
75.26854274615958,4233.730155662473,38.06716928026588,40.9068354280537
46.382038139238816,8140.845505374555,81.25866771058938,396.6805361335269
10.23474159549282,9270.625658654322,94.6890835722258,269.4859158876852
94.53796854527904,10539.530318456533,179.17694702766445,24.22900350328948
10.200250489672998,4592.98489546728,112.4281473682986,29.84533637614056
67.55317059726978,15569.037572092268,59.144018884185385,310.2075795723449
93.53110327370725,3206.40688354366,148.78422229063665,404.9947906526184
26.526209379433304,15838.847189892496,101.66055549067512,224.52177032463905
17.802443181847657,747.7963764391002,33.264257109758866,281.744529052456
15.9246445480186,8148.426980516973,115.78713773065918,401.9164324844518
32.294763281083604,5803.214326586085,182.36751282464948,309.14802528049137
14.0941229909582,7640.486825900941,168.6819008776882,120.13251645282156
67.29452075247187,9569.588197583083,117.77518455443088,310.3954926760445
10.60626183170564,7425.671115977718,76.03955160311264,317.85693494195465
50.84799153348107,7096.449207986915,18.30877146177802,369.7124206317521
94.70271684676791,12141.78604944,94.46013574299312,314.2283519028326
78.25732425554169,11398.228238172367,150.66380806838626,484.9286439244386
60.36974944079098,13737.681788472975,72.6944702268691,106.67127127136357
32.56282587079505,4479.348950233274,47.853918284781216,476.0344329878674
61.15062526624746,10186.436506816495,186.3445641349197,273.786350271508
52.43373175204864,9800.211633755376,164.48958439114048,339.2585088425069
43.34750455013344,6380.478534171316,128.01684826460877,58.73618275157303
16.76393390661795,8226.705305079351,28.21988544018336,196.48221127527245
84.79437937164201,5492.350178548527,29.83685924082843,386.99578176695456
45.48061839391902,2763.354278976789,21.540698699700016,356.38639739850527
22.516026063868857,3905.452815638896,123.6430367116559,29.66830020105099
38.09834157895607,2186.712595679864,23.996996498193862,277.8311891136498
42.27167772760343,11353.68029741765,168.68281257366397,53.25631455452063
79.47841060101868,10999.065183428453,198.6000353620451,497.9696502972996
71.02529425052619,15600.02432971574,73.90328875702438,449.6753283813144
74.23744042772059,12093.455781409011,91.2802995464524,20.32952360998311
5.992813798578249,1338.0715527373184,142.62176822015007,430.7382936622891
42.45385983617854,14546.73940060036,187.49344825882736,460.5205042736197
48.32097364717912,14204.38018627456,178.92466093772063,183.238629056093
6.727304914075102,7548.380131304273,12.460773921219868,362.5558109734053
28.38318878705308,9810.81833797917,34.64528870879624,226.63083564181167
73.42608408099215,16004.31529300382,151.16484251300065,331.0639174424086
17.339873515609916,8960.734862998095,138.08972849845702,176.7555281061138
53.17791183073325,14881.268059985296,27.51050021398453,168.05402595030148
24.368168481551372,1829.9911639632792,100.91085181831195,217.9726055402137
6.090869717950395,3544.3752601442143,156.38211158597383,81.32820173972557
26.70813118395873,7507.662462300596,44.53735577027604,417.2580925733375
92.82863794190484,9793.2600619297,174.3862395111986,180.861968727202
77.13834006946907,13467.168464766366,11.541383189253226,206.07328141386407
91.361897988893,16197.696291552662,156.6568219285467,448.08676022405086
48.90686395337262,6683.850952037176,123.5479610581842,253.345668890954
14.876257880975317,1264.580976815428,63.724669984215474,276.68441558192285
54.31635400763236,13228.194100303395,144.46557712004036,478.6840811407783
45.89396011039648,10104.73077328233,156.69079323508078,444.4959277410447
80.99213744656544,3663.272255956097,186.84589528948987,93.03868735533536
13.827432270582014,8365.917263495181,74.18715975869846,241.87536465987148
48.94170233196004,12293.948217111274,137.51733046001104,485.9351514399873
18.50437982245858,12739.975884353516,120.92063911000348,192.4594861320153
34.22083342010539,8441.94343524435,105.5160078219606,192.070823172938
71.36213696490196,5356.365022205252,178.19287835685253,105.56481357668564
47.84163164318899,15967.242262114967,1.6302955135416644,66.01832591837135
38.82994566311924,11040.891361101454,57.140209614615934,372.7493474704311
40.50286507130318,6991.545907064453,108.11717066942118,387.3149296637431
46.3502091565388,4963.512294576243,36.48035906567392,484.81635211646994
75.65148894533512,12116.066546232538,181.6654402128189,388.9749233436279
85.2876220046211,4355.935648464281,129.87142840499007,129.24272207646337
90.98012178535356,3237.3809449903783,96.098715931766,29.65712336137257
75.82130476297655,8921.52348560598,163.12565005426424,492.8643183411335
33.38662061732114,5114.67989604782,90.72635210155563,176.82084081636685
66.93212354778879,10493.98246022762,112.17194937407189,162.86605579188617
44.38428116498528,2383.922647603834,1.5474481152302788,453.91805277719743
27.920355984144607,10907.225211692528,73.77440550881964,296.6989502870432
80.67844214833303,5008.4824923795295,28.61930399784298,115.28687518607592
8.458371406609249,515.8558553445861,138.2480474517959,445.6571589309574
86.15857929218812,2526.7291074045274,96.32636483617102,496.7468189768243
46.53297181622607,15330.343276998614,61.04975389279593,52.47249496390705
62.34813291274524,14278.65283203896,94.09863553497674,432.50329786821874
64.34185299852044,4219.842556479151,42.71634770231789,201.35269186535305
85.56059666358827,12866.318868946037,185.092239864742,266.7954987882852
62.30027139504866,10171.24832685732,11.740553877631688,458.25982812484057
60.25402262840556,15922.199580132328,173.21799002392794,486.9558059298074
10.998683650462096,6441.869028124586,102.76039895793684,138.4603161003117
51.656721975068365,11328.142841872545,124.17035273162465,114.29687777035775
18.51521007353375,1520.4389863124356,61.21851856083205,49.45311370984081
71.3690391849337,6801.237888669995,193.37282574206995,285.28094780444764
51.0999728731407,15809.7139183788,57.08834074537848,16.666153770827453
66.2205001287518,9066.704439272313,118.18672143092056,211.83016582886893
8.750561054214584,5081.223476930653,198.68992431631864,45.95816815948419
12.63128144412229,2420.940726777248,176.33778488030572,208.56063363537365
69.4691049256414,11678.40181536125,107.7296352319351,29.56677274014854
11.487590239880603,10747.155121316624,198.0845300704752,419.2564576982968
11.413105498873277,6447.155262319111,140.5726024847903,112.77210702989728
6.089762771139871,15605.341136814524,42.53138281222006,170.87126807537686
91.0851258469532,864.4030477431602,81.71364587672548,436.323518337132
71.37575235131062,5332.704973100339,67.56417346829865,375.67037005278047
36.79262676518577,15131.214886546955,69.45872794596664,117.32879720460863
31.68820231588897,5605.887277006158,152.3308314326134,45.23071514217307
36.47329067712646,4515.7569789492645,117.26832252728592,360.6801506591164
74.71881780630636,8991.146346428757,8.58044960631618,201.4442498371736
64.5233549963373,13587.381374738778,175.61224824654423,385.3791995679284
21.667601108072112,2149.1453886613467,60.062431955552746,228.19443846385312
20.66984018006759,15479.624703497124,199.4179005057156,179.54118235641545
13.85560847420576,13131.396770107436,190.8839553366224,231.0906500240743
64.42724477312044,3388.8040561142325,188.16561261971108,376.7939029786316
73.79353959995623,11812.99036013724,162.41439320873076,452.0879404047833
28.854178549250364,6622.064845703307,44.902053005024975,34.38592632840201
6.885046492782153,6897.2211304273305,106.99391606172762,266.81465520120804
12.39545007287846,12944.380347189686,45.63622273816994,26.08936025110002
92.10740313605274,15793.32047227018,52.6754156622009,239.52067706193577
31.590029972967823,2522.282013830662,122.5794021178192,443.7885862574812
74.23008330543203,7188.243119740621,9.125875525259612,187.17923054595173
61.21972119688374,8145.505203514065,193.9222547973208,466.9007063295152
39.37456756876063,6484.821158709722,183.8159613430149,318.9981511087986
23.51185359759996,6276.537771623924,76.77274685938625,467.7361184585731
15.92477763434658,1341.6082915376603,103.5690671533757,381.0116464521346
60.351167123498,11392.868985569956,93.75776443428404,60.68323165789352
74.71704025740092,7435.595228529361,176.55775594487648,123.26417010571176
62.95138281870176,3603.767235564405,138.03177338690608,203.14352274591803
52.727191992424245,13464.083748538427,56.34413823744693,93.35237218591725
8.775610108847264,13250.24419466264,89.92140963859408,252.50668634056365
92.16398998349456,8232.007921026921,86.36422916166599,240.9703962937304
76.88427724891172,5249.008893737255,191.90769848849985,478.5670070334168
31.353983303086828,10639.807743841293,35.88687119241329,222.52666261902908
93.19732964229657,5085.550699058941,18.82569112159138,394.9571341011189
59.16934306726899,4257.917870097957,176.24314760017634,471.5361669772252
57.418039238652185,12106.728588705855,179.4405119116683,439.72452717725287
72.3265861486579,1152.0422048509297,174.47607849452078,112.24713601068
78.05928092811239,2016.1651722610757,102.68440620948572,253.0546481842367
64.08307465983523,619.7418981024169,132.28914122562264,180.3924933250036
16.528617172958,2939.514255737964,113.1092464646358,205.9307606172356
35.44407553950485,1607.0094182524126,14.820117384825783,186.7953448604181
88.52752762934448,16317.375181402867,119.57114448324376,414.9160129857521
25.215405065946676,5095.99184311131,3.709215303964076,231.54813700999927
38.4950321453762,2881.181897086293,65.67249450186014,266.6102227998972
43.88691946497764,4337.09260691121,186.52622259876023,491.3992049530666
44.5464490725007,15370.185071485015,61.50500865752571,39.38984337384306
60.164562424507295,8767.983059843209,188.0255018862053,249.0992434974669
89.87682539702368,6302.392824598304,50.7766574726996,389.2902364035969
26.66234406492545,14374.46921993513,63.59788585184496,84.069359512231
15.935123867082623,6781.285574154244,126.05309179127217,309.6504813612392
22.77234408739436,5829.256022368548,152.56376758506966,127.33774197188872
84.82324101883425,3801.988197909403,100.77616583297193,435.0280154800381
63.12297313896854,6508.391189090179,176.54102175163695,170.27883604603886
30.73161103152441,5538.414098700649,9.00784390051323,171.24078028144567
78.43522450717555,11262.168441980097,184.51677288823976,303.11500047376785
82.52329967270924,5108.256688533781,40.0652521791862,99.94582497875528
81.18629048212502,9673.314375218895,176.96351027184653,149.59543306249992
87.7033880275599,1557.8404433874707,80.77177271778972,214.14960655851164
27.701691815602544,3548.141495087076,166.7186541183365,183.28255293865408
72.95377358716505,6978.336471015327,134.66144441093533,267.1898368227354
46.4485547546726,15383.258558038811,36.01238486317416,303.82367059379345
80.77986976010554,6499.743517279518,183.69146640640824,287.6670523375806
70.5641609445452,11052.184451683766,49.85796070720348,330.5424728760468
74.88027018497522,4560.744394272431,49.58388362030482,160.79726313783192
64.05456539129644,2528.276917847134,163.02160043083873,71.94885130596374
20.968589252273617,1441.0929164705556,22.06877785893169,382.7956953012278
54.05242270072445,5359.523048870549,45.18514536772161,426.88238748903416
93.62027655720574,3014.3958173205237,101.2318371107914,135.9330537889918
89.36492598474071,3273.893830911923,166.26492870863825,209.4750585174297
8.885636221731051,12586.77174271767,30.34931097271623,254.2989163121421
19.833333415649346,763.3818620370436,109.98597866795691,271.33015294893886
16.85558961091057,9365.562315672814,142.53687776878496,333.1501838329494
70.3381918986766,6534.811032779473,172.2584497184743,30.38558434410746
78.60067968712505,8551.961598548462,187.1775464802417,363.5237705396683
24.216022967960477,9445.241525070178,157.14334297931757,40.36579341991103
50.52674236566461,5485.772046425919,130.91285124617838,239.46139815970523
80.663272521008,5195.967828844976,87.2903969772404,415.55885642890513
70.95213902896255,12152.554152643625,23.309920683495506,231.09550350641416
53.80134849426634,14340.908355459009,142.23770131257874,83.0539768964414
58.13129214128956,3568.6556703817546,198.5547235906219,492.66658405292026
50.7524492224652,2061.4049672138844,147.6153583516879,445.749876416389
31.77936061869385,14761.815039054236,4.325507653807529,387.9436802802568
55.85197935731145,6065.540799011512,99.75573563032592,211.6406854206131
66.99967718450816,9262.509624600189,123.31467986409788,100.08440617575592
83.59906242747269,6218.668789821495,138.24516601946576,471.2914788950656
62.266221858132326,2508.7346824845263,144.225441284541,270.8520519933981
73.50093833388422,9865.87186861034,112.06357980208828,427.6541755898677
19.40644714591157,8847.035599287561,45.44870621411381,177.6265528221186
46.54017269778109,3733.913771482682,188.4979316338328,174.2912753689406
5.839845784438396,7684.0654767209535,139.63662706506872,492.9148355302792
27.201097806946077,13161.150783736332,48.131167337012485,265.6981937624764
70.38155436017044,9883.243108528452,65.14204462178431,78.94075769176568
94.26289562144272,2050.271815207342,184.4636064554436,117.64059221740663
13.926028962849433,9210.197204020831,177.60955215475985,246.1526969024332
